id,user_id,objective_name,state,start_date,due_date
18911,573,Goal - 18911,running,2021-03-31,2021-06-30
18912,573,Goal - 18912,running,2021-03-31,2021-10-31
18913,573,Goal - 18913,running,2021-03-31,2021-10-31
18914,573,Goal - 18914,running,2021-03-31,2021-12-31
18915,573,Goal - 18915,running,2021-03-31,2021-12-31
18916,573,Goal - 18916,running,2021-03-31,2021-12-31
18921,573,Goal - 18921,running,2021-03-31,2021-06-30
18922,573,Goal - 18922,running,2021-03-31,2021-06-30
18923,573,Goal - 18923,running,2021-03-31,2021-06-30
18928,573,Goal - 18928,running,2021-03-31,2021-12-31
18929,573,Goal - 18929,running,2021-03-31,2021-12-31
18930,573,Goal - 18930,running,2021-03-31,2021-12-31
18931,573,Goal - 18931,running,2021-03-31,2021-12-31
18932,573,Goal - 18932,completed,2021-03-31,2021-12-31
18933,573,Goal - 18933,completed,2021-03-31,2021-12-31
18934,573,Goal - 18934,running,2021-03-31,2021-12-31
18935,573,Goal - 18935,running,2021-03-31,2021-12-31
18936,573,Goal - 18936,completed,2021-03-31,2021-12-31
18937,573,Goal - 18937,running,2021-03-31,2021-12-31
18938,573,Goal - 18938,running,2021-03-31,2021-12-31
18939,573,Goal - 18939,running,2021-03-31,2021-12-31
18940,573,Goal - 18940,running,2021-03-31,2021-12-31
18941,573,Goal - 18941,running,2021-03-31,2021-12-31
18942,573,Goal - 18942,completed,2021-03-31,2021-12-31
19117,612,Goal - 19117,running,2021-03-31,2021-08-20
19117,761,Goal - 19117,running,2021-03-31,2021-08-20
19382,335,Goal - 19382,running,2021-03-31,2021-06-30
19425,253,Goal - 19425,completed,2021-03-31,2021-06-30
19427,277,Goal - 19427,completed,2021-03-31,2021-06-30
19429,694,Goal - 19429,completed,2021-03-31,2021-06-30
19514,1049,Goal - 19514,running,2021-03-31,2021-06-30
19688,804,Goal - 19688,running,2021-03-31,2021-06-30
19688,1059,Goal - 19688,running,2021-03-31,2021-06-30
19695,818,Goal - 19695,completed,2021-03-31,2021-04-03
19758,804,Goal - 19758,running,2021-03-31,2021-12-31
19822,490,Goal - 19822,running,2021-03-31,2021-06-30
19822,1017,Goal - 19822,running,2021-03-31,2021-06-30
19823,490,Goal - 19823,deleted,2021-03-31,2021-06-30
19823,1017,Goal - 19823,deleted,2021-03-31,2021-06-30
19824,490,Goal - 19824,running,2021-03-31,2021-12-31
19824,1017,Goal - 19824,running,2021-03-31,2021-12-31
19883,607,Goal - 19883,running,2021-03-31,2021-12-31
19887,607,Goal - 19887,running,2021-03-31,2021-12-31
19929,818,Goal - 19929,running,2021-03-31,2021-04-30
20014,725,Goal - 20014,running,2021-03-31,2021-08-31
20229,782,Goal - 20229,running,2021-03-31,2021-04-30
20230,782,Goal - 20230,running,2021-03-31,2021-04-30
20656,372,Goal - 20656,running,2021-03-31,2021-06-30
20987,696,Goal - 20987,running,2021-03-31,2021-04-30
21163,207,Goal - 21163,running,2021-03-31,2021-06-30
21164,207,Goal - 21164,running,2021-03-31,2021-06-30
21165,207,Goal - 21165,running,2021-03-31,2021-06-30
21168,207,Goal - 21168,deleted,2021-03-31,2021-06-30
21169,207,Goal - 21169,deleted,2021-03-31,2021-06-30
21170,207,Goal - 21170,deleted,2021-03-31,2021-06-30
21171,207,Goal - 21171,deleted,2021-03-31,2021-06-30
21172,207,Goal - 21172,deleted,2021-03-31,2021-06-30
21173,207,Goal - 21173,deleted,2021-03-31,2021-06-30
21174,207,Goal - 21174,deleted,2021-03-31,2021-06-30
21175,207,Goal - 21175,deleted,2021-03-31,2021-06-30
21176,207,Goal - 21176,deleted,2021-03-31,2021-06-30
21177,207,Goal - 21177,deleted,2021-03-31,2021-06-30
21178,207,Goal - 21178,deleted,2021-03-31,2021-06-30
21179,207,Goal - 21179,deleted,2021-03-31,2021-06-30
21180,207,Goal - 21180,deleted,2021-03-31,2021-06-30
21181,207,Goal - 21181,deleted,2021-03-31,2021-06-30
21182,207,Goal - 21182,deleted,2021-03-31,2021-06-30
21183,207,Goal - 21183,deleted,2021-03-31,2021-06-30
21184,207,Goal - 21184,deleted,2021-03-31,2021-06-30
21185,207,Goal - 21185,deleted,2021-03-31,2021-06-30
21186,207,Goal - 21186,deleted,2021-03-31,2021-06-30
21187,207,Goal - 21187,deleted,2021-03-31,2021-06-30
21188,207,Goal - 21188,deleted,2021-03-31,2021-06-30
21189,207,Goal - 21189,deleted,2021-03-31,2021-06-30
21190,207,Goal - 21190,deleted,2021-03-31,2021-06-30
21191,207,Goal - 21191,deleted,2021-03-31,2021-06-30
21192,207,Goal - 21192,deleted,2021-03-31,2021-06-30
21193,207,Goal - 21193,deleted,2021-03-31,2021-06-30
21194,207,Goal - 21194,deleted,2021-03-31,2021-06-30
21195,207,Goal - 21195,deleted,2021-03-31,2021-06-30
21196,207,Goal - 21196,deleted,2021-03-31,2021-06-30
21197,207,Goal - 21197,deleted,2021-03-31,2021-06-30
21198,207,Goal - 21198,deleted,2021-03-31,2021-06-30
21199,207,Goal - 21199,deleted,2021-03-31,2021-06-30
21200,207,Goal - 21200,deleted,2021-03-31,2021-06-30
21201,207,Goal - 21201,deleted,2021-03-31,2021-06-30
21202,207,Goal - 21202,deleted,2021-03-31,2021-06-30
21203,207,Goal - 21203,deleted,2021-03-31,2021-06-30
21204,207,Goal - 21204,deleted,2021-03-31,2021-06-30
21205,207,Goal - 21205,deleted,2021-03-31,2021-06-30
21206,207,Goal - 21206,deleted,2021-03-31,2021-06-30
21207,207,Goal - 21207,deleted,2021-03-31,2021-06-30
21303,464,Goal - 21303,running,2021-03-31,2021-12-31
21303,566,Goal - 21303,running,2021-03-31,2021-12-31
21303,611,Goal - 21303,running,2021-03-31,2021-12-31
21303,772,Goal - 21303,running,2021-03-31,2021-12-31
21303,790,Goal - 21303,running,2021-03-31,2021-12-31
21321,134,Goal - 21321,running,2021-03-31,2021-06-30
21321,205,Goal - 21321,running,2021-03-31,2021-06-30
21321,259,Goal - 21321,running,2021-03-31,2021-06-30
21396,203,Goal - 21396,completed,2021-03-31,2021-06-30
21397,203,Goal - 21397,completed,2021-03-31,2021-06-30
21398,203,Goal - 21398,running,2021-03-31,2021-06-30
21399,203,Goal - 21399,deleted,2021-03-31,2021-06-30
21400,203,Goal - 21400,deleted,2021-03-31,2021-06-30
21401,203,Goal - 21401,completed,2021-03-31,2021-06-30
21402,203,Goal - 21402,running,2021-03-31,2021-06-30
21403,203,Goal - 21403,running,2021-03-31,2021-06-30
21404,203,Goal - 21404,running,2021-03-31,2021-06-30
21405,203,Goal - 21405,running,2021-03-31,2021-06-30
21410,134,Goal - 21410,running,2021-03-31,2021-06-30
21411,134,Goal - 21411,running,2021-03-31,2021-06-30
21412,134,Goal - 21412,running,2021-03-31,2021-06-30
21413,134,Goal - 21413,running,2021-03-31,2021-06-30
21414,134,Goal - 21414,running,2021-03-31,2021-06-30
21415,134,Goal - 21415,running,2021-03-31,2021-06-30
21416,134,Goal - 21416,running,2021-03-31,2021-06-30
21580,198,Goal - 21580,running,2021-03-31,2021-06-30
21589,198,Goal - 21589,running,2021-03-31,2021-06-30
21590,198,Goal - 21590,running,2021-03-31,2021-06-30
21595,198,Goal - 21595,running,2021-03-31,2021-06-30
21597,198,Goal - 21597,running,2021-03-31,2021-06-30
21600,198,Goal - 21600,running,2021-03-31,2021-06-30
21601,198,Goal - 21601,running,2021-03-31,2021-06-30
21604,198,Goal - 21604,running,2021-03-31,2021-06-30
21634,607,Goal - 21634,running,2021-03-31,2021-05-30
21683,183,Goal - 21683,running,2021-03-31,2021-06-30
21684,183,Goal - 21684,running,2021-03-31,2021-06-30
21685,183,Goal - 21685,running,2021-03-31,2021-06-30
21686,183,Goal - 21686,running,2021-03-31,2021-06-30
21849,205,Goal - 21849,running,2021-03-31,2021-06-30
21850,205,Goal - 21850,running,2021-03-31,2021-06-30
21874,212,Goal - 21874,completed,2021-03-31,2021-06-30
22232,340,Goal - 22232,deleted,2021-03-31,2021-06-30
22233,340,Goal - 22233,deleted,2021-03-31,2021-06-30
22347,131,Goal - 22347,deleted,2021-03-31,2021-06-30
22353,131,Goal - 22353,deleted,2021-03-31,2021-06-30
22389,1149,Goal - 22389,deleted,2021-03-31,2021-06-30
22402,1149,Goal - 22402,deleted,2021-03-31,2021-06-30
22467,208,Goal - 22467,deleted,2021-03-31,2021-06-30
22479,134,Goal - 22479,running,2021-03-31,2021-12-31
22479,205,Goal - 22479,running,2021-03-31,2021-12-31
22479,259,Goal - 22479,running,2021-03-31,2021-12-31
22527,205,Goal - 22527,running,2021-03-31,2021-12-31
22528,134,Goal - 22528,running,2021-03-31,2021-12-31
22532,205,Goal - 22532,running,2021-03-31,2021-12-31
22533,134,Goal - 22533,running,2021-03-31,2021-12-31
22540,205,Goal - 22540,running,2021-03-31,2021-12-31
22545,134,Goal - 22545,running,2021-03-31,2021-12-31
22551,134,Goal - 22551,deleted,2021-03-31,2021-12-31
22553,134,Goal - 22553,running,2021-03-31,2021-12-31
22555,134,Goal - 22555,running,2021-03-31,2021-12-31
22557,134,Goal - 22557,running,2021-03-31,2021-12-31
22581,162,Goal - 22581,running,2021-03-31,2021-06-30
22582,590,Goal - 22582,completed,2021-03-31,2021-06-30
22583,590,Goal - 22583,completed,2021-03-31,2021-06-30
22584,590,Goal - 22584,completed,2021-03-31,2021-06-30
22585,590,Goal - 22585,completed,2021-03-31,2021-06-30
22586,590,Goal - 22586,running,2021-03-31,2021-06-30
22587,590,Goal - 22587,running,2021-03-31,2021-06-30
22614,1190,Goal - 22614,running,2021-03-31,2021-12-31
22642,261,Goal - 22642,running,2021-03-31,2021-05-31
22693,191,Goal - 22693,running,2021-03-31,2021-07-31
22694,191,Goal - 22694,running,2021-03-31,2021-07-31
22749,189,Goal - 22749,completed,2021-03-31,2021-06-30
22757,465,Goal - 22757,running,2021-03-31,2021-06-30
22760,465,Goal - 22760,running,2021-03-31,2021-06-30
22761,465,Goal - 22761,completed,2021-03-31,2021-04-30
22762,465,Goal - 22762,completed,2021-03-31,2021-06-30
19772,822,Goal - 19772,completed,2021-03-30,2021-04-05
21293,300,Goal - 21293,running,2021-03-30,2021-05-12
21294,300,Goal - 21294,running,2021-03-30,2021-05-12
21295,300,Goal - 21295,running,2021-03-30,2021-05-12
22589,39,Goal - 22589,completed,2021-03-30,2021-03-31
22604,1190,Goal - 22604,running,2021-03-30,2021-06-30
22608,1190,Goal - 22608,completed,2021-03-30,2021-06-30
22613,1190,Goal - 22613,running,2021-03-30,2021-12-31
22675,311,Goal - 22675,running,2021-03-30,2021-12-31
22086,785,Goal - 22086,completed,2021-03-29,2021-04-05
22087,785,Goal - 22087,running,2021-03-29,2021-04-05
16139,739,Goal - 16139,running,2021-03-28,2021-10-31
16162,739,Goal - 16162,running,2021-03-28,2021-10-31
16167,739,Goal - 16167,running,2021-03-28,2021-04-30
19747,804,Goal - 19747,completed,2021-03-28,2021-04-30
19747,1059,Goal - 19747,completed,2021-03-28,2021-04-30
19771,822,Goal - 19771,completed,2021-03-28,2021-04-05
22213,783,Goal - 22213,completed,2021-03-28,2021-04-05
20674,740,Goal - 20674,running,2021-03-27,2021-03-31
22618,927,Goal - 22618,running,2021-03-27,2021-03-31
22619,927,Goal - 22619,running,2021-03-27,2021-03-31
22620,927,Goal - 22620,running,2021-03-27,2021-03-31
22647,905,Goal - 22647,running,2021-03-27,2021-04-03
22647,927,Goal - 22647,running,2021-03-27,2021-04-03
17044,553,Goal - 17044,running,2021-03-25,2021-04-30
22212,783,Goal - 22212,completed,2021-03-24,2021-04-05
22875,720,Goal - 22875,running,2021-03-24,2021-03-30
22876,720,Goal - 22876,running,2021-03-24,2021-03-30
22879,720,Goal - 22879,running,2021-03-24,2021-03-31
20985,696,Goal - 20985,running,2021-03-23,2021-06-30
22742,751,Goal - 22742,running,2021-03-23,2021-03-31
22870,720,Goal - 22870,deleted,2021-03-22,2021-12-31
22870,911,Goal - 22870,deleted,2021-03-22,2021-12-31
22880,64,Goal - 22880,deleted,2021-03-22,2021-06-30
22881,64,Goal - 22881,deleted,2021-03-22,2021-03-31
15152,93,Goal - 15152,running,2021-03-21,2021-06-30
15153,93,Goal - 15153,running,2021-03-21,2021-06-30
15154,44,Goal - 15154,completed,2021-03-21,2021-06-30
15155,25,Goal - 15155,completed,2021-03-21,2021-06-30
15156,64,Goal - 15156,completed,2021-03-21,2021-06-30
15157,93,Goal - 15157,running,2021-03-21,2021-06-30
15158,93,Goal - 15158,running,2021-03-21,2021-06-30
15159,25,Goal - 15159,completed,2021-03-21,2021-06-30
15160,25,Goal - 15160,completed,2021-03-21,2021-06-30
15161,44,Goal - 15161,completed,2021-03-21,2021-06-30
15162,25,Goal - 15162,running,2021-03-21,2021-06-30
15163,64,Goal - 15163,completed,2021-03-21,2021-06-30
15164,93,Goal - 15164,running,2021-03-21,2021-06-30
15165,25,Goal - 15165,completed,2021-03-21,2021-06-30
16727,503,Goal - 16727,deleted,2021-03-21,2021-06-30
18541,578,Goal - 18541,running,2021-03-21,2021-04-02
19814,1147,Goal - 19814,running,2021-03-21,2021-04-09
20673,740,Goal - 20673,running,2021-03-21,2021-03-27
22072,660,Goal - 22072,deleted,2021-03-21,2021-03-31
22082,647,Goal - 22082,completed,2021-03-21,2021-03-29
22083,702,Goal - 22083,completed,2021-03-21,2021-03-29
22084,762,Goal - 22084,completed,2021-03-21,2021-03-29
22085,785,Goal - 22085,completed,2021-03-21,2021-03-29
22089,660,Goal - 22089,completed,2021-03-21,2021-03-31
22090,658,Goal - 22090,completed,2021-03-21,2021-03-31
22090,822,Goal - 22090,completed,2021-03-21,2021-03-31
22091,738,Goal - 22091,completed,2021-03-21,2021-03-31
22092,660,Goal - 22092,completed,2021-03-21,2021-03-31
22093,658,Goal - 22093,completed,2021-03-21,2021-03-31
22093,822,Goal - 22093,completed,2021-03-21,2021-03-31
22094,738,Goal - 22094,completed,2021-03-21,2021-03-31
22131,3,Goal - 22131,running,2021-03-21,2021-03-22
22134,818,Goal - 22134,deleted,2021-03-21,2022-02-18
22210,703,Goal - 22210,completed,2021-03-21,2021-03-31
22210,783,Goal - 22210,completed,2021-03-21,2021-03-31
22211,758,Goal - 22211,completed,2021-03-21,2021-03-31
22211,783,Goal - 22211,completed,2021-03-21,2021-03-31
22262,42,Goal - 22262,completed,2021-03-21,2021-03-26
22332,911,Goal - 22332,completed,2021-03-21,2021-03-31
22334,131,Goal - 22334,deleted,2021-03-21,2021-06-08
22335,131,Goal - 22335,completed,2021-03-21,2021-03-31
22336,131,Goal - 22336,running,2021-03-21,2021-06-08
22338,131,Goal - 22338,completed,2021-03-21,2021-06-08
22341,131,Goal - 22341,completed,2021-03-21,2021-06-08
22342,131,Goal - 22342,completed,2021-03-21,2021-06-08
22379,1149,Goal - 22379,running,2021-03-21,2021-05-31
22380,1149,Goal - 22380,running,2021-03-21,2021-05-30
22381,1149,Goal - 22381,running,2021-03-21,2021-05-31
22382,1149,Goal - 22382,running,2021-03-21,2021-05-31
22383,1149,Goal - 22383,running,2021-03-21,2021-05-31
22384,1149,Goal - 22384,running,2021-03-21,2021-05-31
22385,1149,Goal - 22385,running,2021-03-21,2021-05-31
22386,1149,Goal - 22386,running,2021-03-21,2021-05-31
22387,1149,Goal - 22387,running,2021-03-21,2021-05-31
22392,1149,Goal - 22392,running,2021-03-21,2021-05-31
22393,1149,Goal - 22393,running,2021-03-21,2021-05-30
22394,1149,Goal - 22394,running,2021-03-21,2021-05-31
22395,1149,Goal - 22395,running,2021-03-21,2021-05-31
22396,1149,Goal - 22396,running,2021-03-21,2021-05-31
22397,1149,Goal - 22397,deleted,2021-03-21,2021-05-31
22398,1149,Goal - 22398,running,2021-03-21,2021-05-31
22399,1149,Goal - 22399,running,2021-03-21,2021-05-31
22400,1149,Goal - 22400,running,2021-03-21,2021-05-31
22590,1058,Goal - 22590,completed,2021-03-21,2021-03-31
22591,1058,Goal - 22591,completed,2021-03-21,2021-03-31
12048,2,Goal - 12048,running,2021-03-20,2021-03-31
17489,392,Goal - 17489,completed,2021-03-20,2021-03-27
17489,422,Goal - 17489,completed,2021-03-20,2021-03-27
20503,740,Goal - 20503,completed,2021-03-20,2021-03-31
22615,927,Goal - 22615,deleted,2021-03-20,2021-04-21
22616,927,Goal - 22616,running,2021-03-20,2021-03-31
22617,927,Goal - 22617,running,2021-03-20,2021-03-27
20960,740,Goal - 20960,running,2021-03-18,2021-04-17
21046,781,Goal - 21046,running,2021-03-18,2021-03-26
21047,781,Goal - 21047,running,2021-03-18,2021-03-25
21048,131,Goal - 21048,running,2021-03-18,2021-11-18
21463,439,Goal - 21463,completed,2021-03-18,2021-03-22
21603,263,Goal - 21603,running,2021-03-18,2021-06-01
21664,249,Goal - 21664,running,2021-03-18,2021-10-19
21668,249,Goal - 21668,running,2021-03-18,2021-10-19
21670,249,Goal - 21670,running,2021-03-18,2021-10-19
21672,249,Goal - 21672,running,2021-03-18,2021-10-19
21673,249,Goal - 21673,running,2021-03-18,2021-10-19
21674,249,Goal - 21674,running,2021-03-18,2021-10-19
21675,249,Goal - 21675,running,2021-03-18,2021-10-19
21676,249,Goal - 21676,running,2021-03-18,2021-10-19
21734,233,Goal - 21734,running,2021-03-18,2021-06-01
21971,211,Goal - 21971,running,2021-03-18,2021-06-30
21972,211,Goal - 21972,running,2021-03-18,2021-06-30
21973,211,Goal - 21973,running,2021-03-18,2021-06-30
21974,211,Goal - 21974,running,2021-03-18,2021-06-30
21975,211,Goal - 21975,running,2021-03-18,2021-06-30
21976,211,Goal - 21976,running,2021-03-18,2021-06-30
21977,211,Goal - 21977,running,2021-03-18,2021-06-30
21978,211,Goal - 21978,running,2021-03-18,2021-06-30
21979,211,Goal - 21979,running,2021-03-18,2021-06-30
21980,211,Goal - 21980,running,2021-03-18,2021-06-30
22095,242,Goal - 22095,completed,2021-03-18,2021-03-31
19461,1159,Goal - 19461,running,2021-03-17,2021-04-03
21333,134,Goal - 21333,running,2021-03-17,2021-12-31
21333,259,Goal - 21333,running,2021-03-17,2021-12-31
21406,1058,Goal - 21406,reviewed,2021-03-17,2021-03-31
21407,1058,Goal - 21407,reviewed,2021-03-17,2021-03-31
21408,1058,Goal - 21408,completed,2021-03-17,2021-03-31
22096,242,Goal - 22096,completed,2021-03-17,2021-03-21
22741,751,Goal - 22741,running,2021-03-17,2021-03-25
20983,696,Goal - 20983,running,2021-03-16,2021-06-30
20984,696,Goal - 20984,running,2021-03-16,2021-06-30
21021,416,Goal - 21021,running,2021-03-16,2021-06-30
21024,696,Goal - 21024,running,2021-03-16,2021-04-30
20938,518,Goal - 20938,running,2021-03-15,2021-06-30
20939,518,Goal - 20939,running,2021-03-15,2021-06-30
20940,518,Goal - 20940,running,2021-03-15,2021-06-30
21768,416,Goal - 21768,completed,2021-03-15,2021-03-22
15452,620,Goal - 15452,completed,2021-03-14,2021-06-14
15510,44,Goal - 15510,completed,2021-03-14,2021-06-30
16313,419,Goal - 16313,running,2021-03-14,2021-04-15
16775,488,Goal - 16775,running,2021-03-14,2021-04-16
17758,535,Goal - 17758,running,2021-03-14,2021-09-30
17758,657,Goal - 17758,running,2021-03-14,2021-09-30
17766,466,Goal - 17766,running,2021-03-14,2021-05-31
19243,419,Goal - 19243,running,2021-03-14,2021-12-31
19246,419,Goal - 19246,deleted,2021-03-14,2021-12-31
19247,419,Goal - 19247,deleted,2021-03-14,2021-12-31
19585,149,Goal - 19585,running,2021-03-14,2021-04-02
19800,807,Goal - 19800,deleted,2021-03-14,2021-03-20
20196,3,Goal - 20196,running,2021-03-14,2021-03-15
20207,818,Goal - 20207,deleted,2021-03-14,2022-02-11
20253,478,Goal - 20253,running,2021-03-14,2021-03-19
20346,15,Goal - 20346,running,2021-03-14,2021-03-31
20349,15,Goal - 20349,running,2021-03-14,2021-03-31
20350,15,Goal - 20350,running,2021-03-14,2021-03-31
20352,15,Goal - 20352,running,2021-03-14,2021-03-31
20353,15,Goal - 20353,running,2021-03-14,2021-03-31
20355,15,Goal - 20355,running,2021-03-14,2021-03-31
22529,134,Goal - 22529,running,2021-03-14,2021-04-30
22530,205,Goal - 22530,running,2021-03-14,2021-04-30
17488,392,Goal - 17488,completed,2021-03-13,2021-03-20
17488,422,Goal - 17488,completed,2021-03-13,2021-03-20
22598,607,Goal - 22598,running,2021-03-13,2021-04-13
20188,768,Goal - 20188,running,2021-03-12,2021-03-31
21388,39,Goal - 21388,deleted,2021-03-12,2021-03-13
22216,607,Goal - 22216,running,2021-03-12,2021-04-12
19905,781,Goal - 19905,running,2021-03-11,2021-03-18
19906,781,Goal - 19906,running,2021-03-11,2021-03-19
19907,131,Goal - 19907,running,2021-03-11,2021-11-11
19908,781,Goal - 19908,running,2021-03-11,2021-03-19
19933,1058,Goal - 19933,completed,2021-03-11,2021-03-31
20152,645,Goal - 20152,running,2021-03-11,2021-04-30
22135,607,Goal - 22135,running,2021-03-11,2021-04-11
16124,752,Goal - 16124,running,2021-03-10,2021-04-17
